fraud_YN,car_model,sharing_type,age_group,has_previous_accident,cumulative_use_count,b2b,accident_ratio,pf_type,socarpass,socarsave,start_hour,duration,accident_hour,repair_cost,insure_cost,accident_location,car_part1,car_part2,repair_cnt,acc_type1,insurance_site_aid_YN,police_site_aid_YN,total_prsn_cnt,test_set
0,2,0,3,0,2,0,100,2,0,0,4,1,5,193560.2991,0,0,0,0,2,0,0,0,-1,0
0,1,0,1,0,4,0,0,3,0,0,5,2,5,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,1,3,1,197505.9823,0,0,0,1,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,2,0,0,5,1,5,232981.6564,408300,1,0,1,2,1,1,1,0,0
0,2,0,2,0,2,0,100,1,0,0,5,3,1,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,1,4,0,100,1,0,0,5,1,5,554879.0889,0,0,0,0,0,1,2,1,0,0
0,2,0,5,0,1,0,100,3,0,0,4,2,6,169687.2174,0,0,1,1,2,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,0,2,1,2,0,345050,4,1,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,1,1,1,1,0,555700,1,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,3,0,0,4,2,6,543624.4112,0,0,0,0,1,0,0,0,-1,1
0,2,0,4,0,2,0,100,1,0,0,5,1,6,491401.2403,0,4,0,0,1,0,0,0,-1,1
0,1,0,5,0,2,0,0,2,0,0,3,3,6,0,0,0,0,1,2,1,1,1,1,0
0,2,1,2,0,2,0,100,2,0,0,6,2,2,450134.1161,0,1,0,0,1,0,0,0,-1,0
0,1,1,4,0,1,0,100,2,0,0,6,3,6,429334.1666,7860010,3,0,0,1,0,0,0,-1,0
0,2,1,3,0,4,0,100,2,0,0,1,3,1,379231.6103,0,1,0,0,1,0,0,0,-1,0
0,2,1,3,0,1,0,100,2,0,0,6,3,2,0,0,1,0,1,1,0,0,0,-1,0
0,2,1,2,0,1,0,100,3,0,0,4,3,4,383378.5936,0,4,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,6,1,2,0,0,4,1,0,1,0,0,0,-1,1
0,2,0,1,0,1,0,100,1,0,0,1,1,4,0,0,4,1,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,1,1,0,6,2,2,0,1036000,0,1,0,1,1,1,1,1,0
0,1,0,2,0,1,0,100,1,0,0,5,1,5,0,630000,0,1,0,2,1,2,1,1,1
0,2,0,2,0,3,0,100,1,0,1,4,3,5,337024.2101,0,0,0,0,1,0,0,0,-1,0
0,1,0,3,0,4,0,90,3,1,0,2,1,1,718488.874,1900000,1,1,0,4,1,1,1,0,1
0,2,0,1,0,1,0,100,3,0,1,4,3,5,302384.6067,525700,2,0,0,2,1,2,1,3,0
0,1,0,2,0,1,0,100,1,0,0,5,1,5,423269.9028,440000,1,0,0,1,1,2,1,0,1
0,2,0,2,0,3,0,100,3,0,0,2,1,1,513463.1264,0,0,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,1,0,0,5,1,3,0,0,1,0,0,1,1,1,1,1,0
0,2,0,2,0,1,0,100,2,0,0,6,1,6,281080.64,0,2,0,0,2,0,0,0,-1,0
0,1,0,5,0,2,0,100,1,0,0,4,1,5,242662.8368,400000,0,0,0,1,1,1,1,0,1
0,1,0,2,0,1,0,100,1,0,1,5,1,6,506270.6259,1207440,1,1,0,3,0,0,0,-1,0
0,2,1,2,0,3,0,100,1,0,0,2,2,1,184300.6002,0,0,1,0,1,1,1,1,1,1
0,1,0,1,0,1,0,100,2,0,0,4,3,5,1248180.919,938000,1,0,0,1,1,1,1,1,0
0,2,0,2,0,3,0,100,2,1,0,4,3,5,640021.0138,1489370,1,0,0,1,1,2,1,0,0
0,1,0,5,0,4,0,100,3,1,1,5,3,2,836892.8186,0,1,0,0,4,0,0,0,-1,0
0,4,0,4,0,3,0,100,2,0,0,5,4,6,0,0,2,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,0,2,0,0,5,5,5,0,0,1,0,1,1,1,1,1,0,1
0,1,0,3,0,4,0,100,2,0,0,6,2,1,0,0,1,0,1,1,0,0,0,-1,0
0,2,0,3,0,3,0,100,2,0,0,1,1,1,790880.3536,0,1,0,1,2,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,5,2,2,207054.4643,0,1,1,0,1,0,0,0,-1,1
0,1,1,3,0,3,0,0,2,1,0,5,2,2,64449.20056,0,1,0,1,1,1,1,1,1,0
0,2,0,2,0,1,0,100,1,0,1,3,3,2,613843.894,0,0,0,1,1,0,0,0,-1,0
0,3,1,2,0,2,0,100,3,1,0,6,3,1,249436.0801,0,0,1,0,2,1,1,1,5,1
0,2,0,2,0,3,0,100,2,0,0,4,3,6,100878.6935,0,1,1,0,1,0,0,0,-1,0
0,2,1,4,0,3,0,100,1,0,0,4,3,2,866644.6152,0,1,0,0,2,0,0,0,-1,0
0,3,0,5,0,2,0,100,1,0,0,3,3,5,470046.5861,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,2,0,0,4,3,6,169900.0807,0,1,0,1,2,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,1,6,1,6,0,0,1,0,0,2,1,1,1,1,0
0,3,1,3,0,2,0,100,3,0,0,6,1,2,520121.5827,0,2,0,0,2,0,0,0,-1,0
0,1,0,2,0,4,0,100,3,0,0,2,1,2,332359.4644,0,1,1,0,1,1,1,1,0,0
0,1,0,2,1,4,0,100,2,0,0,5,2,6,482901.3085,6236200,1,1,0,1,1,1,1,1,1
0,1,0,1,0,3,0,100,3,0,0,2,2,2,311616.407,0,1,1,0,2,1,1,1,1,1
0,1,0,2,0,3,0,0,2,0,0,6,5,6,190186.8785,0,1,0,1,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,0,5,3,6,0,558470,0,0,1,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,5,4,6,183118.8915,0,2,1,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,1,0,0,4,1,4,204945.9667,2135000,0,0,1,1,1,2,1,0,0
0,2,1,4,0,4,0,100,1,1,0,4,3,2,0,357470,1,0,1,1,1,1,1,0,0
0,5,1,4,0,2,0,60,1,1,0,4,4,2,1326096.825,2300000,3,0,0,1,1,1,1,1,0
0,2,1,2,0,1,0,100,1,0,0,5,3,5,326234.2909,0,4,1,0,1,0,0,0,-1,0
0,1,0,4,0,3,0,0,1,0,0,4,3,5,0,0,1,1,0,3,1,1,1,1,0
0,1,0,1,0,2,0,100,2,0,0,1,1,1,0,838290,0,0,0,0,1,1,1,0,0
0,1,0,3,0,2,0,0,3,0,0,2,3,5,0,0,2,1,0,1,1,1,1,0,0
0,2,0,4,0,1,0,0,2,0,0,6,4,2,0,0,0,1,0,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,5,3,5,185187.9602,0,2,1,0,1,1,1,1,1,0
0,2,0,1,0,2,0,100,2,1,0,4,4,5,170893.3234,0,0,1,0,2,0,0,0,-1,0
0,2,0,3,0,1,0,100,3,0,1,6,2,2,215424.1414,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,3,0,1,5,3,6,426786.7791,0,0,1,0,2,0,0,0,-1,0
0,2,1,4,0,1,0,100,1,0,0,4,2,5,120117.6076,0,0,0,0,1,0,0,0,-1,0
0,1,0,4,0,3,0,100,1,0,1,6,1,6,365387.1662,0,1,1,0,2,0,0,0,-1,0
0,2,1,1,0,1,0,100,1,0,0,4,4,2,190259.7517,0,2,0,1,1,0,0,0,-1,0
0,2,0,5,0,4,0,100,3,1,0,3,3,5,217226.5405,0,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,3,1,0,6,2,1,185472.8923,0,0,1,0,1,0,0,0,-1,0
0,2,0,2,1,4,0,90,3,1,0,4,2,5,3024082.968,12686990,1,1,0,5,1,1,1,1,0
0,1,0,2,1,4,0,100,2,1,0,2,3,1,0,0,2,1,0,1,0,0,0,-1,0
0,1,0,4,0,2,0,100,1,1,0,5,3,6,0,0,1,0,0,2,0,0,0,-1,1
0,1,0,2,0,1,0,100,2,0,0,4,2,6,0,2223140,1,1,0,1,1,1,1,1,0
0,2,1,3,0,1,0,100,1,0,0,6,4,4,943840.0501,0,0,0,0,2,0,0,0,-1,0
0,2,0,2,0,2,0,90,1,0,0,5,1,5,546648.762,4613430,1,1,0,3,1,1,1,0,0
0,1,0,2,0,2,0,100,1,1,0,3,3,6,0,2505120,1,0,0,2,1,2,1,0,1
0,1,0,4,0,2,0,100,2,0,0,5,1,5,0,5031110,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,1,0,0,6,1,6,0,0,4,0,0,2,0,0,0,-1,0
0,1,0,1,0,1,0,100,2,0,0,6,1,6,1056765.971,0,1,0,1,2,1,1,1,1,1
0,1,0,2,0,1,0,100,1,0,0,5,2,6,0,0,1,0,0,1,0,0,0,-1,1
0,1,0,1,0,1,0,100,1,0,0,6,1,2,0,543080,0,0,0,1,1,1,1,2,1
0,2,0,4,0,1,0,100,2,0,0,5,1,5,0,0,2,0,0,1,0,0,0,-1,1
0,1,0,1,0,1,0,100,2,0,0,6,1,2,183430.3361,0,0,0,1,1,1,1,1,1,1
0,4,0,4,0,4,0,100,1,0,0,1,5,1,7925183.062,0,4,0,0,2,0,0,0,-1,0
0,2,0,3,0,3,0,100,3,1,0,3,3,5,225558.7694,3759290,1,1,0,1,1,1,1,1,0
0,2,0,3,0,4,0,100,2,0,0,6,3,1,364328.847,2474040,2,0,0,1,1,1,1,1,0
0,1,0,2,0,4,0,100,3,1,0,2,2,1,1026185.429,0,2,0,1,1,0,0,0,-1,1
0,2,1,2,0,2,0,100,2,1,0,6,2,2,249640.5232,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,5,3,5,0,0,0,1,0,1,0,0,0,-1,0
0,3,0,3,0,4,0,100,2,0,0,4,2,2,613340.6055,0,4,0,0,2,0,0,0,-1,0
0,2,0,2,0,4,0,100,3,0,0,4,3,1,873380.4102,0,0,0,0,1,1,1,1,1,1
0,1,0,2,0,1,0,80,1,0,0,6,1,2,333664.1455,2955420,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,20,3,0,0,4,1,5,1930682.054,426800,1,0,0,3,1,1,1,0,0
0,1,0,4,0,2,0,100,2,0,0,1,3,2,0,2071480,3,0,1,2,0,0,0,-1,0
0,2,0,2,0,3,0,100,2,0,0,2,1,1,257127.7584,0,4,0,0,2,0,0,0,-1,0
0,2,0,2,0,4,0,100,1,0,0,4,2,2,0,0,4,0,0,1,0,0,0,-1,1
0,1,0,1,0,4,0,100,3,0,0,6,2,2,177294.7666,250000,1,0,1,1,0,0,0,-1,0
0,1,0,5,0,1,0,60,1,0,0,6,1,2,614515.9812,878870,1,1,0,1,0,0,0,-1,0
0,2,0,5,1,2,0,100,1,0,0,2,3,6,194061.5601,0,1,1,0,1,0,0,0,-1,0
0,2,0,5,0,4,0,100,3,1,0,6,3,2,570334.7611,0,1,0,0,1,0,0,0,-1,0
0,2,0,3,0,3,0,100,1,0,0,4,2,6,0,250000,4,0,0,1,1,1,1,0,0
0,2,0,4,0,4,0,100,2,0,0,6,1,2,159943.7895,2220716,2,0,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,3,0,0,5,1,5,447446.0568,1070000,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,4,2,6,425354.5484,0,4,0,1,1,0,0,0,-1,0
0,1,0,1,0,1,0,100,1,0,0,5,3,6,0,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,3,0,0,5,2,2,293454.8344,0,4,0,0,2,0,0,0,-1,0
0,1,0,4,0,2,0,100,2,0,0,5,2,5,486401.903,0,1,1,0,2,0,0,0,-1,0
0,2,0,3,0,2,0,100,2,0,1,4,2,6,673091.8624,0,2,0,0,3,0,0,0,-1,0
0,1,0,3,1,4,0,100,1,0,0,4,1,5,232845.7046,789580,0,0,0,1,1,1,1,0,1
0,3,0,3,0,2,0,100,2,0,0,6,1,2,368309.7556,0,4,0,0,1,0,0,0,-1,0
0,2,0,3,0,4,0,100,1,0,0,1,2,1,282532.5302,1390850,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,1,3,4,5,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,20,3,0,0,1,2,1,200242.9587,204000,1,1,0,3,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,5,1,6,302352.043,0,0,0,0,1,0,0,0,-1,0
0,2,0,2,1,3,0,100,1,0,1,2,1,2,0,667000,1,1,0,1,1,1,1,1,0
0,2,0,2,0,4,0,100,3,0,1,6,1,6,183486.5085,1365740,2,1,0,1,1,1,1,0,0
0,2,0,1,0,3,0,100,3,0,0,1,1,1,238527.2508,0,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,2,0,1,6,2,2,294083.3132,0,4,0,1,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,4,1,5,361854.0081,1107000,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,3,0,1,6,1,2,0,0,2,1,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,1,0,0,5,2,2,254662.549,0,1,1,0,2,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,6,4,2,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,5,0,4,0,100,3,0,0,5,3,1,653388.4001,0,1,0,0,2,0,0,0,-1,0
0,2,1,1,0,2,0,100,2,0,0,5,2,6,348975.8909,2155050,2,1,0,2,0,0,0,-1,0
0,2,0,2,0,1,0,100,2,0,0,1,1,1,406173.1623,0,1,1,0,1,0,0,0,-1,0
0,1,0,4,0,2,0,100,3,0,0,1,1,1,98670.36082,0,1,0,0,1,0,0,0,-1,0
0,2,1,4,0,4,0,100,3,0,0,5,3,1,0,250000,0,0,1,1,1,1,1,1,0
0,5,0,2,0,2,0,100,3,0,0,2,4,1,0,2429200,1,0,0,1,2,1,1,0,0
0,2,0,1,0,2,0,100,3,0,1,1,1,1,452462.4184,0,0,1,0,1,0,0,0,-1,1
0,2,0,1,0,4,0,100,1,0,0,6,1,6,364345.1288,0,0,1,0,1,0,0,0,-1,0
0,1,0,5,0,1,0,0,3,0,1,4,3,5,56986.4216,0,3,0,1,6,1,1,1,-1,0
0,1,0,1,0,2,0,100,1,0,0,2,1,1,421407.2609,0,4,0,1,2,0,0,0,-1,1
0,2,0,4,0,1,0,100,1,0,0,1,1,1,824095.2965,2028900,0,0,0,1,1,1,1,1,1
0,2,0,1,0,1,0,100,1,0,0,6,1,6,197236.5179,0,4,0,0,1,0,0,0,-1,1
0,2,0,3,0,4,0,100,2,0,0,1,1,1,524510.3513,0,0,0,0,1,1,2,1,1,0
0,2,0,3,0,2,0,100,3,0,0,5,3,6,392758.699,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,4,2,2,0,0,4,0,0,1,0,0,0,-1,0
0,2,0,5,0,2,0,100,1,0,0,5,2,2,0,309870,1,0,0,1,1,1,1,0,0
0,1,0,3,0,4,0,100,2,0,0,4,3,5,0,8456720,0,1,0,1,1,1,1,0,0
0,1,0,2,0,1,0,0,2,0,0,6,4,1,194077.842,0,0,0,0,1,1,2,1,0,0
0,2,0,2,0,3,0,100,1,0,0,2,3,6,355453.0178,0,1,0,0,2,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,5,2,6,402469.0449,0,1,1,0,2,0,0,0,-1,0
0,2,0,2,0,4,0,100,3,0,0,2,1,2,449408.1011,2922750,1,0,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,2,1,0,5,3,6,214733.7916,0,2,0,0,1,0,0,0,-1,1
0,1,0,3,0,1,0,100,2,0,0,5,1,6,242876.943,0,2,0,0,2,0,0,0,-1,0
0,2,0,3,0,3,0,100,1,0,0,4,2,4,492117.641,0,1,0,0,2,0,0,0,-1,0
0,2,0,4,0,4,0,100,3,0,0,5,3,1,0,0,2,0,0,2,0,0,0,-1,0
0,2,1,3,0,2,0,100,2,0,0,4,2,5,0,1942100,1,0,0,1,0,0,0,-1,0
0,1,0,4,0,4,0,100,2,0,0,6,1,2,320004.8002,0,1,0,0,1,0,0,0,-1,0
0,4,1,3,0,4,0,100,2,0,0,1,3,6,1105110.354,0,0,0,1,1,0,0,0,-1,0
0,4,1,3,1,4,0,100,2,1,0,5,3,2,358747.434,0,5,0,0,1,0,0,0,-1,0
0,5,0,3,1,4,0,100,1,1,0,5,1,5,613204.8319,6726850,1,0,0,1,1,1,1,0,0
0,3,0,2,0,4,0,100,2,0,0,6,1,6,0,1223233,1,1,0,1,0,0,0,-1,0
0,3,1,2,1,4,0,20,3,1,0,2,3,2,136006.2361,0,1,0,0,2,1,1,1,1,0
0,2,0,3,0,4,0,100,3,0,1,2,1,1,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,1,5,1,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,3,0,0,1,1,1,784778.855,0,1,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,5,3,5,405398.961,0,5,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,2,1,1,0,0,0,0,0,1,0,0,0,-1,0
0,3,1,2,0,2,0,100,1,0,0,4,3,2,377525.0908,0,2,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,1,0,2,1,2,487281.122,0,1,0,0,1,1,1,1,0,0
0,2,0,3,0,3,0,80,1,1,0,4,3,2,292601.8897,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,1,0,0,5,2,6,658541.6008,0,0,0,0,3,0,0,0,-1,0
0,1,0,2,0,2,0,100,3,0,0,3,3,1,0,1300000,0,0,1,1,0,0,0,-1,0
0,1,0,5,0,4,0,100,2,0,0,5,2,2,168564.2069,0,5,1,0,1,0,0,0,-1,0
0,2,1,4,0,2,0,100,1,0,0,6,2,2,588372.6662,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,3,1,0,6,1,6,326629.0727,0,1,0,0,1,0,0,0,-1,1
0,2,0,1,0,2,0,100,1,0,0,1,1,1,214332.4444,1672040,1,1,0,1,1,1,1,1,0
0,2,0,2,0,2,0,100,1,0,1,6,1,2,439681.9923,0,3,1,0,4,0,0,0,-1,1
0,1,0,1,0,2,0,60,3,0,0,6,1,2,800210.659,4643000,2,0,0,2,1,1,1,1,0
0,2,0,2,0,1,0,100,2,0,0,5,3,5,51892.37014,400000,0,1,0,1,1,1,1,4,0
0,2,0,2,0,2,0,100,3,0,0,5,2,5,365476.7163,591380,0,0,0,1,1,1,1,3,0
0,2,1,4,0,2,0,100,1,0,0,5,4,6,240432.2255,0,0,0,0,1,0,0,0,-1,0
0,2,1,2,0,4,0,0,2,0,0,5,2,5,0,0,1,0,0,1,1,2,1,0,0
0,2,1,2,1,4,0,100,2,0,0,5,2,2,232038.9397,0,0,0,0,1,1,1,1,1,0
0,1,0,4,0,3,0,0,1,1,0,4,2,2,0,0,1,0,0,1,1,1,1,1,1
0,1,0,4,0,2,0,100,2,0,0,4,1,5,177820.43,0,1,0,1,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,0,0,4,3,5,132141.7426,882900,0,1,0,2,1,1,1,1,0
0,1,0,4,0,1,0,100,1,0,1,4,2,4,195852.562,0,2,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,2,1,2,564326.764,0,1,1,0,1,0,0,0,-1,1
0,1,0,2,0,2,0,100,3,0,0,2,2,1,270945.1979,0,5,0,0,0,0,0,0,-1,0
0,1,0,2,0,1,0,0,1,0,0,6,1,6,0,0,1,0,1,1,1,2,1,1,1
0,1,0,4,0,1,0,100,2,0,0,4,2,6,0,0,0,1,0,2,0,0,0,-1,1
0,2,0,2,0,1,0,100,1,1,0,4,3,5,906832.2538,0,1,0,0,2,0,0,0,-1,1
0,2,0,4,0,4,0,100,3,0,0,6,1,2,233425.8928,0,4,1,0,1,0,0,0,-1,0
0,1,0,4,1,4,0,0,2,0,0,4,3,2,0,0,1,0,1,1,0,0,0,-1,0
0,2,0,3,0,4,0,100,3,1,0,6,2,6,2332783.943,4871040,1,0,0,1,1,1,1,0,1
0,1,0,2,0,2,0,100,2,0,0,1,1,1,308168.6753,1257120,1,0,1,1,0,0,0,-1,0
0,3,1,4,0,4,0,100,2,1,0,5,3,5,393595.4449,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,10,1,0,0,2,3,1,66509.60028,3177150,1,1,0,5,0,0,0,-1,0
0,2,0,1,1,4,0,10,1,0,0,2,3,1,41405.51985,1157740,0,1,0,2,1,1,1,3,0
0,1,0,4,0,4,0,100,2,0,0,4,3,1,188143.1132,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,4,2,6,333223.2158,790000,1,0,0,1,1,1,1,4,0
0,2,0,4,0,2,0,100,1,0,0,4,4,4,0,0,0,0,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,3,1,0,2,3,2,337097.4784,749750,2,0,1,1,1,1,1,0,0
0,1,1,2,0,4,0,0,3,0,0,2,3,4,0,0,1,0,1,1,0,0,0,-1,0
0,2,0,2,0,3,0,100,1,0,0,4,3,4,105135.9595,0,1,0,0,1,0,0,0,-1,0
0,2,0,2,1,4,0,100,3,0,0,2,5,2,513038.9846,0,1,0,0,1,0,0,0,-1,0
0,3,1,2,0,3,0,100,1,0,0,4,3,6,479832.9967,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,3,0,100,2,0,0,6,1,2,71429.51895,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,1,0,2,3,3,201754.727,0,0,0,0,1,0,0,0,-1,0
0,1,1,5,0,1,0,100,3,0,0,5,2,6,0,1265700,1,0,0,1,1,1,1,0,0
0,1,0,2,0,1,0,100,2,0,0,6,4,2,0,0,0,1,0,1,0,0,0,-1,0
0,2,0,2,0,4,0,100,2,0,0,2,5,2,98787.08023,0,4,0,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,3,3,1,625862.5204,1887530,1,1,0,1,0,0,0,-1,0
0,2,0,2,0,2,0,100,3,0,0,5,2,6,165069.0093,0,2,0,0,1,0,0,0,-1,0
0,2,0,1,0,4,0,100,3,0,0,5,1,5,0,0,3,0,0,1,0,0,0,-1,0
0,2,0,4,0,2,0,85,2,0,0,4,3,6,188618.5428,1295190,1,1,0,1,1,1,1,2,0
0,1,0,2,0,3,0,100,3,0,0,4,3,2,137825.7311,0,2,0,0,1,0,0,0,-1,0
0,2,0,2,1,3,0,10,3,0,1,4,2,4,77295.56817,3955665,1,0,0,2,1,1,1,2,0
0,1,0,3,0,2,0,100,2,0,0,5,3,2,395574.5019,2450000,0,0,0,0,1,1,1,0,0
0,1,0,2,0,3,0,100,1,0,1,4,2,5,164853.5768,0,1,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,1,0,0,2,1,1,0,0,1,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,2,0,0,6,5,6,361031.7754,0,4,1,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,2,0,0,6,1,2,295887.3885,777310,0,1,0,1,0,0,0,-1,0
0,1,0,2,0,1,0,100,2,0,0,5,2,6,106022.5814,0,0,0,0,1,0,0,0,-1,0
0,1,1,3,0,4,0,100,3,1,0,1,4,1,598902.0542,1647320,0,0,0,2,1,2,1,3,0
0,2,1,1,0,2,0,100,1,0,0,5,2,2,170844.0832,0,0,0,0,1,0,0,0,-1,0
0,1,0,3,0,2,0,100,1,1,0,4,3,6,362415.7314,0,0,0,0,1,0,0,0,-1,1
0,2,0,1,0,1,0,100,1,0,0,1,3,3,219247.3462,0,0,1,0,2,0,0,0,-1,0
0,1,0,4,0,2,0,100,1,0,0,5,3,2,336934.66,0,2,0,0,1,0,0,0,-1,1
0,2,1,4,0,1,0,100,2,0,0,5,1,2,459949.4619,2544000,0,0,0,2,0,0,0,-1,0
0,1,0,2,0,4,0,100,3,0,0,3,1,4,875953.7542,0,0,1,0,1,0,0,0,-1,1
0,2,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,-1,0
0,1,0,3,0,1,0,0,1,0,0,4,3,6,0,0,0,1,0,1,0,0,0,-1,0
0,1,0,3,1,1,0,100,1,0,0,4,3,4,0,0,0,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,2,0,0,4,3,4,0,290800,1,1,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,2,0,0,2,3,6,0,0,3,0,0,1,0,0,0,-1,0
0,1,1,3,0,1,0,100,2,0,0,5,3,6,0,0,4,0,0,1,0,0,0,-1,0
0,1,0,1,0,4,0,100,2,0,0,5,3,2,730653.8469,1000020,4,0,0,1,1,1,1,0,1
0,1,0,2,0,1,0,100,1,0,0,5,2,2,64016.91785,0,1,0,0,1,0,0,0,-1,0
0,2,0,1,0,2,0,100,2,0,0,5,3,6,0,0,1,0,0,2,0,0,0,-1,0
0,1,0,2,0,3,0,100,1,1,0,5,1,6,296685.9645,0,4,0,1,2,1,1,1,0,1
0,2,1,1,0,1,0,100,1,0,0,4,2,2,0,0,0,0,0,1,0,0,0,-1,0
0,1,0,2,0,2,0,100,1,0,0,4,2,4,119459.8215,0,4,1,0,1,0,0,0,-1,0
0,2,1,1,0,2,0,100,1,1,0,6,2,2,0,0,0,0,0,1,0,0,0,-1,0
0,1,0,1,0,2,0,100,1,0,0,5,1,6,471708.3612,2018800,1,0,0,1,1,1,1,0,1
0,2,0,2,0,3,0,100,2,1,1,4,3,6,0,0,0,1,0,2,0,0,0,-1,0
0,2,0,2,1,3,0,100,2,1,1,4,3,5,0,720500,0,0,0,1,1,2,1,1,0
0,2,1,4,0,1,0,100,1,1,0,5,4,1,0,0,2,1,0,1,0,0,0,-1,0
0,2,0,3,0,2,0,100,1,0,0,5,1,2,468206.9526,0,0,0,0,1,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,0,2,1,2,266027.2697,0,1,1,0,1,0,0,0,-1,0
0,1,0,2,0,4,0,100,3,0,0,2,2,1,417425.5382,0,2,0,0,2,0,0,0,-1,1
0,2,0,2,0,4,0,100,2,0,0,1,2,1,0,981300,0,0,0,1,1,2,1,1,1
0,2,0,1,0,2,0,100,1,0,0,2,1,2,0,1200000,1,0,0,1,1,2,1,1,0
0,1,0,1,1,2,0,100,1,0,0,5,3,5,378599.8751,3170300,1,0,0,2,1,1,1,1,0
0,2,0,1,0,1,0,100,1,0,0,4,1,5,193052.0864,0,4,1,0,1,0,0,0,-1,0
0,2,0,2,0,1,0,100,3,0,1,2,1,2,0,1742140,1,0,1,1,1,1,1,0,0
0,2,0,2,0,1,0,70,1,0,1,5,1,6,351856.9616,1810300,1,0,0,3,1,1,1,0,0
0,2,0,2,1,4,0,100,3,1,1,4,4,6,1150385.707,0,1,1,0,3,0,0,0,-1,0
0,2,0,1,0,1,0,100,1,0,0,2,1,2,0,0,1,0,0,1,1,1,1,2,0
0,1,0,3,0,1,0,100,3,0,0,5,4,6,141977.599,0,1,0,0,1,1,1,1,1,1
0,2,0,3,0,4,0,100,1,0,0,6,1,1,272814.8579,0,1,0,0,1,0,0,0,-1,0
0,5,0,3,1,4,0,100,1,0,0,6,1,2,0,0,1,0,0,1,1,2,1,1,0
0,2,0,5,0,4,0,0,1,0,0,5,4,2,0,0,0,0,0,1,1,1,1,0,0
